ID or #		Start	End
gene1315		1399745	1399849
gene1316		1399843	1400031
gene1317		1400176	1401438
gene1318		1401575	1402666
gene1319		1402831	1403862
gene1320		1404354	1405760
gene1321		1405757	1406323
gene1322		1406320	1407327
gene1323		1407329	1408111
gene1324		1408108	1408743
gene1325		1408736	1409950
gene1326		1409943	1410671
gene1327		1410993	1412255
gene1328		1412274	1413533
gene1329		1414222	1414989
gene1330		1415037	1415510
gene1331		1415634	1416335
gene1332		1416328	1417104
gene1333		1417088	1417918
gene1334		1417911	1418864
gene1335		1419201	1419545
gene1336		1419750	1421564
gene1337		1421704	1422345
gene1338		1422352	1423203
gene1339		1423250	1424167
gene1340		1424169	1425095
gene1341		1425155	1425262
gene1342		1425286	1426269
gene1344		1427241	1428143
gene1345		1428290	1429891
gene1346		1430751	1431956
gene1347		1432020	1433009
gene1348		1433011	1433898
gene1349		1433895	1434617
gene1350		1434644	1435363
gene1351		1435506	1436657
gene1352		1436662	1437747
gene1353		1437737	1439002
gene1354		1439242	1439643
gene1355		1439840	1440040
gene1356		1440976	1441599
gene1357		1441631	1442767
gene1358		1442823	1443017
gene1359		1443035	1443427
gene1360		1443780	1445123
gene1361		1445348	1447234
gene1362		1447248	1448039
gene1363		1448220	1448423
gene1364		1448452	1449261
gene1365		1449841	1451109
gene1366		1451123	1453921
gene1367		1454205	1455560
gene1368		1455557	1456216
gene1369		1456478	1456609
gene1371		1457130	1457615
gene1372		1457746	1458360
gene1373		1458377	1459447
gene1374		1459459	1459968
gene1375		1460368	1461858
gene1376		1462050	1462271
gene1377		1462271	1462771
gene1378		1462783	1463211
gene1379		1463204	1463737
gene1380		1463823	1464662
gene1381		1464677	1465156
gene1382		1465356	1466312
gene1383		1466736	1467173
gene1384		1467189	1468313
gene1385		1468351	1468602
gene1386		1468614	1468835
gene1387		1469053	1469757
gene1388		1469822	1469953
gene1389		1470298	1470699
gene1390		1470758	1502023
gene1391		1502421	1503812
gene1392		1503969	1505291
gene1393		1505322	1506362
gene1394		1506457	1507575
gene1395		1508050	1508928
gene1396		1508948	1512388
gene1397		1512692	1514032
gene1398		1514238	1514570
gene1399		1514654	1515799
gene1400		1515994	1516390
gene1401		1516233	1516349
gene1402		1516450	1516794
gene1403		1516808	1517371
gene1404		1517364	1517714
gene1405		1517769	1517948
gene1406		1518254	1518880
gene1407		1518877	1521060
gene1408		1521626	1521967
gene1409		1521972	1522631
gene1410		1522621	1523307
gene1411		1523635	1524927
gene1412		1525249	1527942
gene1413		1527966	1528937
gene1414		1528924	1530126
gene1415		1530131	1531285
gene1416		1531514	1531831
gene1417		1532168	1532875
gene1418		1532920	1533507
gene1419		1533497	1534072
gene1420		1534086	1535330
gene1421		1535337	1536635
gene1422		1536645	1537709
gene1423		1537735	1538901
gene1424		1539287	1539487
gene1425		1539696	1540145
gene1426		1540237	1541196
gene1427		1541198	1541923
gene1428		1541926	1542498
gene1429		1542929	1543201
gene1430		1543372	1544370
gene1431		1544387	1545697
gene1432		1545919	1547094
gene1433		1547659	1547775
gene1434		1547806	1548465
gene1435		1548542	1549510
gene1436		1549625	1550611
gene1437		1550772	1550888
gene1438		1551013	1552473
gene1439		1552626	1554005
gene1440		1553995	1554948
gene1441		1555056	1555304
gene1442		1555410	1555955
gene1443		1556234	1556353
gene1445		1557481	1557687
gene1447		1558675	1559592
gene1448		1559683	1560036
gene1449		1560117	1561094
gene1450		1561096	1562034
gene1451		1562424	1563878
gene1452		1563889	1564191
gene1453		1564327	1564626
gene1454		1564829	1565218
gene1455		1565218	1566684
gene1456		1566684	1568594
gene1457		1568610	1568900
gene1458		1568900	1570483
gene1459		1570492	1571316
gene1460		1571316	1577516
gene1461		1577530	1577688
gene1462		1577730	1578080
gene1463		1578138	1578593
gene1464		1578685	1579326
gene1465		1579361	1579756
gene1466		1579757	1580158
gene1467		1580155	1580487
gene1468		1580499	1580777
gene1469		1580846	1582054
gene1470		1582021	1582794
gene1471		1582778	1584016
gene1472		1584021	1585712
gene1473		1585702	1586025
gene1474		1586605	1587042
gene1475		1587055	1588422
gene1476		1588403	1588693
gene1477		1588888	1589010
gene1478		1589034	1591481
gene1479		1591769	1591969
gene1480		1592037	1592189
gene1481		1592186	1592572
gene1482		1592565	1592801
gene1483		1592794	1592997
gene1484		1592994	1593200
gene1485		1593237	1593773
gene1486		1593766	1594023
gene1487		1594029	1594292
gene1488		1594286	1594486
gene1489		1594489	1594746
gene1490		1594746	1595147
gene1491		1595147	1595332
gene1492		1595345	1597297
gene1493		1597365	1597922
gene1494		1597948	1599114
gene1495		1599111	1599473
gene1496		1599487	1599747
gene1497		1599752	1600054
gene1498		1600047	1600364
gene1499		1600457	1600618
gene1500		1600630	1600893
gene1501		1600918	1601133
gene1502		1601180	1601419
gene1503		1601416	1601592
gene1504		1601676	1601867
gene1505		1602028	1602357
gene1506		1602370	1602831
gene1507		1602849	1603283
gene1508		1603940	1604554
gene1509		1604680	1605885
gene1510		1605928	1607954
gene1511		1607947	1608876
gene1512		1609121	1610815
gene1513		1610853	1611578
gene1514		1611711	1612448
gene1515		1612976	1613731
gene1516		1613799	1614305
gene1517		1614383	1615270
gene1518		1615319	1615768
gene1519		1615873	1616415
gene1520		1616497	1617405
gene1521		1617621	1617869
gene1522		1617885	1618640
gene1523		1618782	1619597
gene1524		1619702	1620622
gene1525		1620679	1620813
gene1526		1620935	1622419
gene1527		1622622	1623515
gene1528		1623598	1625247
gene1529		1625263	1626282
gene1530		1626476	1626847
gene1531		1627066	1628472
gene1532		1628540	1629673
gene1533		1629936	1630115
gene1534		1630242	1631222
gene1535		1631236	1631673
gene1536		1632024	1633298
gene1537		1633311	1634294
gene1538		1634294	1635286
gene1539		1635302	1636723
gene1540		1636874	1638553
gene1541		1638569	1639030
gene1542		1639453	1640334
gene1543		1640312	1640542
gene1544		1640535	1641872
gene1545		1641889	1642278
gene1546		1642338	1642700
gene1547		1642715	1644070
gene1548		1644070	1644534
gene1549		1645008	1645565
gene1550		1645591	1646652
gene1551		1646757	1647338
gene1552		1647352	1647570
gene1553		1647634	1648464
gene1554		1648622	1649008
gene1555		1649373	1650845
gene1556		1650838	1652193
gene1557		1652204	1653295
gene1558		1653454	1653978
gene1559		1653968	1654111
gene1560		1654211	1654708
gene1561		1654626	1654925
gene1562		1654912	1655358
gene1563		1655336	1655647
gene1564		1655661	1656731
gene1565		1656703	1657677
gene1566		1657729	1658352
gene1567		1658349	1658678
gene1568		1658678	1659664
gene1569		1659661	1659864
gene1570		1659845	1661308
gene1571		1661320	1661859
gene1572		1662068	1662217
gene1573		1662330	1664405
gene1574		1664526	1665125
gene1575		1665402	1665812
gene1576		1665799	1666671
gene1577		1666704	1667471
gene1578		1667615	1668505
gene1579		1668515	1669861
gene1580		1669975	1671075
gene1581		1671078	1671755
gene1582		1671886	1672992
gene1583		1673216	1675015
gene1584		1675076	1675894
gene1585		1676863	1678254
gene1586		1678404	1679156
gene1587		1679178	1680077
gene1588		1680078	1680482
gene1589		1680493	1680837
gene1590		1680840	1681307
gene1591		1681308	1682255
gene1592		1682559	1683257
gene1593		1683274	1684263
gene1594		1684281	1684988
gene1595		1685208	1685384
gene1596		1685677	1687023
gene1597		1687030	1687791
gene1598		1687784	1688722
gene1599		1688726	1689865
gene1600		1690001	1691833
gene1601		1691902	1692528
gene1602		1692560	1693537
gene1603		1693637	1694794
gene1604		1695013	1695141
gene1605		1695324	1697147
gene1606		1697493	1697744
gene1607		1697789	1698763
gene1608		1698820	1701021
gene1609		1701026	1701496
gene1610		1701579	1702265
gene1611		1702305	1703021
gene1612		1703024	1703377
gene1613		1703378	1703962
gene1614		1703952	1704521
gene1615		1704524	1704814
gene1616		1704818	1705624
gene1617		1705638	1706738
gene1618		1706739	1707266
gene1619		1707286	1707972
gene1620		1708018	1708179
gene1621		1708286	1708555
gene1622		1708757	1709461
gene1623		1709923	1711143
gene1624		1712674	1713426
gene1625		1713426	1714787
gene1626		1714801	1715250
gene1627		1715252	1716262
gene1628		1716252	1716986
gene1629		1717312	1717788
gene1630		1717816	1718439
gene1631		1718439	1719707
gene1632		1719719	1720648
gene1633		1720645	1721283
gene1634		1721568	1721876
gene1635		1721891	1722319
gene1636		1722323	1722583
gene1637		1722646	1725279
gene1638		1725619	1728096
gene1639		1728098	1728766
gene1640		1729228	1730346
gene1641		1730347	1731489
gene1642		1731801	1732814
gene1643		1733051	1733197
gene1644		1733237	1733419
gene1645		1735461	1736234
gene1646		1736234	1736362
gene1647		1736363	1736694
gene1648		1736695	1738461
gene1649		1738477	1739739
gene1650		1740200	1741075
gene1651		1741072	1741524
gene1652		1741536	1743746
gene1653		1744153	1744671
gene1654		1744693	1746966
gene1655		1746917	1747039
gene1656		1747169	1749448
gene1657		1749723	1749983
gene1658		1750002	1751141
gene1659		1751164	1752189
gene1660		1752191	1753195
gene1661		1753227	1753829
gene1662		1753843	1754298
gene1663		1754311	1755603
gene1664		1755958	1756242
gene1665		1756254	1756574
gene1666		1756580	1756888
gene1667		1757055	1757585
gene1668		1757585	1758427
gene1669		1758627	1758746
gene1670		1758820	1759293
gene1671		1759767	1760051
gene1672		1760119	1760790
gene1673		1760802	1761509
gene1674		1761779	1763050
gene1675		1763063	1765693
gene1676		1766096	1766656
gene1677		1766879	1767952
gene1678		1767986	1768087
gene1679		1768148	1769434
gene1680		1769482	1770456
gene1681		1770459	1771127
gene1682		1771149	1772075
gene1683		1772117	1772932
gene1684		1772954	1774300
gene1685		1774517	1775107
gene1686		1775261	1776523
gene1687		1776674	1777975
gene1688		1781224	1782717
gene1689		1783143	1785080
gene1690		1785278	1785400
gene1691		1785493	1786413
gene1692		1786413	1787813
gene1693		1787814	1788284
gene1694		1788494	1789519
gene1695		1789689	1790312
gene1696		1790328	1791200
gene1697		1791216	1793846
gene1698		1794140	1795642
gene1699		1796126	1797790
gene1700		1797787	1798491
gene1701		1798881	1800149
gene1702		1800198	1801319
gene1703		1801667	1803028
gene1704		1805353	1807110
gene1705		1807132	1808100
gene1706		1808369	1809313
gene1707		1809313	1810170
gene1708		1810365	1811594
gene1709		1812044	1815241
gene1710		1815262	1816203
gene1711		1816464	1817762
gene1712		1817967	1818380
gene1713		1818685	1819374
gene1714		1819549	1820604
gene1715		1820698	1820796
gene1716		1820920	1822038
gene1717		1822179	1822679
gene1718		1822925	1824127
gene1719		1824215	1825162
gene1720		1825285	1825779
gene1721		1825877	1826647
gene1722		1826691	1827914
gene1723		1827914	1829053
gene1724		1829211	1829351
gene1725		1829425	1831119
gene1726		1831256	1831720
gene1727		1831964	1832566
gene1728		1832639	1832893
gene1729		1832782	1833525
gene1730		1833605	1834051
gene1731		1834165	1835325
gene1732		1835312	1836916
gene1733		1836888	1836998
gene1734		1837066	1838196
gene1735		1838303	1839769
gene1736		1840686	1841960
gene1737		1842054	1843316
gene1738		1843698	1844603
gene1739		1844583	1844675
gene1740		1844806	1847493
gene1741		1847789	1849489
gene1742		1849896	1851602
gene1743		1851771	1852403
gene1744		1852428	1853597
gene1745		1853695	1854684
gene1746		1854757	1854870
gene1747		1855224	1856315
gene1748		1857015	1858373
gene1749		1858447	1858938
gene1750		1859012	1860325
gene1751		1860349	1864173
gene1752		1864194	1864790
gene1753		1864819	1865661
gene1754		1865776	1866087
gene1755		1866152	1867228
gene1756		1867315	1867626
gene1757		1867751	1868593
gene1758		1869063	1869707
gene1759		1869722	1870522
gene1760		1870857	1870952
gene1761		1871063	1871911
gene1762		1871915	1873324
gene1763		1874074	1874496
gene1764		1874513	1875208
gene1765		1875205	1876866
gene1766		1877273	1878541
gene1767		1878658	1885218
gene1768		1885544	1885855
gene1769		1885877	1888294
gene1770		1888582	1889763
gene1771		1889873	1890826
gene1772		1890823	1891386
gene1773		1891506	1892006
gene1774		1892427	1893139
gene1775		1893486	1894313
gene1776		1894547	1895548
gene1777		1895670	1896134
gene1778		1896147	1897328
gene1779		1897339	1897971
gene1780		1897978	1899021
gene1781		1899502	1901004
gene1782		1901027	1901146
gene1783		1901841	1903133
gene1784		1903151	1903546
gene1785		1903841	1904695
gene1786		1905316	1905864
gene1787		1905977	1906420
gene1788		1906407	1906850
gene1789		1907146	1907781
gene1790		1908221	1908934
gene1791		1909194	1909496
gene1792		1909674	1910117
gene1793		1910114	1910467
gene1794		1910869	1911846
gene1795		1912550	1913383
gene1796		1913595	1914503
gene1797		1914628	1915821
gene1798		1916192	1917784
gene1799		1917920	1918321
gene1800		1918780	1919550
gene1801		1919531	1920010
gene1802		1920070	1920327
gene1803		1920324	1921325
gene1804		1921330	1922808
gene1805		1922967	1923449
gene1806		1923725	1924375
gene1807		1924456	1925451
gene1808		1925527	1926153
gene1809		1926194	1926538
gene1810		1926636	1927187
gene1811		1927405	1928046
gene1812		1928160	1928345
gene1813		1928347	1928523
gene1814		1928534	1928917
gene1815		1929360	1929667
gene1816		1929680	1930023
gene1817		1930085	1930186
gene1818		1930534	1931007
gene1819		1931432	1935247
gene1820		1936393	1937592
gene1821		1937585	1939141
gene1822		1939504	1940223
gene1823		1940374	1941090
gene1824		1941248	1941967
gene1825		1942088	1942807
gene1826		1942865	1943587
gene1827		1943712	1944419
gene1828		1945383	1945949
gene1829		1945949	1946423
gene1830		1946423	1947121
gene1831		1947118	1947879
gene1832		1947876	1948568
gene1833		1948591	1949964
gene1834		1949974	1950492
gene1835		1950508	1951752
gene1836		1951745	1954738
gene1837		1954803	1954946
gene1838		1955021	1955155
gene1839		1956068	1957051
gene1840		1957053	1957988
gene1841		1958106	1958812
gene1842		1958861	1959339
gene1843		1958871	1959326
gene1844		1959339	1959980
gene1845		1961275	1961406
gene1846		1961369	1961457
gene1847		1961512	1961583
gene1848		1961585	1961659
gene1849		1961674	1961747
gene1853		1962038	1962111
gene1854		1962583	1963137
gene1855		1963460	1964860
gene1856		1964884	1965807
gene1857		1965865	1966902
gene1858		1966892	1967002
gene1859		1967165	1967668
gene1860		1967792	1969015
gene1861		1969008	1969748
gene1862		1969882	1970304
gene1863		1970446	1970811
gene1864		1971544	1972101
gene1865		1972306	1973268
gene1866		1973389	1974330
gene1867		1974327	1977263
gene1868		1977253	1978449
gene1869		1978740	1978838
gene1870		1979221	1979565
gene1871		1979634	1980758
gene1872		1980755	1980829
gene1873		1980937	1981401
gene1874		1981757	1982380
gene1875		1982402	1983514
gene1876		1983677	1984498
gene1877		1984961	1986346
gene1878		1986542	1986937
gene1879		1987056	1987418
gene1880		1987714	1987866
gene1881		1987891	1988490
gene1882		1988649	1989119
gene1883		1989124	1990266
gene1884		1990402	1991130
gene1885		1991117	1992574
gene1886		1992832	1993893
gene1887		1994386	1995747
gene1889		1995962	1996036
gene1890		1996140	1996214
gene1891		1996222	1996295
gene1918		2001874	2003413
gene1919		2004161	2004607
gene1920		2004704	2005654
gene1921		2005660	2006115
gene1922		2006196	2007485
gene1923		2007727	2008872
gene1924		2009063	2010799
gene1925		2011090	2011632
gene1926		2011934	2012971
gene1927		2013123	2014100
gene1928		2014361	2015197
gene1929		2015206	2016723
gene1930		2016738	2017052
gene1931		2017030	2017848
gene1932		2018109	2018918
gene1933		2019259	2019774
gene1934		2019905	2020066
gene1935		2020290	2021441
gene1936		2021701	2022231
gene1937		2022321	2023577
gene1938		2023580	2023795
gene1939		2023869	2023991
gene1940		2023975	2024391
gene1941		2024398	2024673
gene1942		2024951	2026168
gene1943		2026284	2026913
gene1944		2026903	2027946
gene1945		2027943	2028644
gene1946		2028659	2029045
gene1947		2029262	2030020
gene1948		2030548	2031534
gene1950		2032024	2032476
gene1951		2032466	2032576
gene1952		2032662	2033393
gene1953		2033395	2034708
gene1954		2035000	2035500
gene1955		2035582	2035674
gene1956		2035889	2036443
gene1957		2036511	2037551
gene1958		2037828	2038358
gene1959		2038528	2039889
gene1960		2039970	2040917
gene1962		2041500	2041646
gene1963		2041686	2043113
gene1964		2043126	2044583
gene1965		2044585	2044887
gene1966		2045254	2046792
gene1967		2046881	2048086
gene1968		2048093	2050096
gene1969		2050100	2052292
gene1970		2052289	2052981
gene1971		2053153	2053455
gene1972		2053564	2054859
gene1973		2055720	2056886
gene1974		2056917	2057243
gene1975		2057535	2057708
gene1976		2057689	2058291
gene1977		2058562	2059383
gene1978		2059376	2060845
gene1979		2061029	2062105
gene1980		2062125	2062919
gene1981		2063109	2064671
gene1982		2064876	2065973
gene1983		2066345	2066905
gene1984		2066958	2067887
gene1985		2068082	2068255
gene1986		2068307	2069686
gene1987		2069676	2069792
gene1988		2069806	2070834
gene1989		2071104	2071505
gene1990		2072078	2072251
gene1991		2072702	2073742
gene1992		2073799	2074641
gene1993		2074638	2075195
gene1994		2075255	2075779
gene1995		2075900	2076463
gene1996		2076529	2077269
gene1997		2077269	2078141
gene1998		2078138	2078818
gene1999		2078819	2079715
gene2000		2079712	2080167
gene2001		2080356	2080532
gene2002		2080775	2080873
gene2003		2081073	2082359
gene2004		2082683	2083000
gene2005		2082984	2084738
gene2006		2085127	2085324
gene2007		2085696	2085875
gene2008		2085955	2086110
gene2009		2086499	2086849
gene2010		2086851	2087533
gene2011		2087534	2087983
gene2012		2088078	2088449
gene2013		2088540	2089062
gene2014		2089063	2089554
gene2015		2089457	2089609
gene2016		2089745	2090500
gene2017		2090512	2090766
gene2018		2090767	2090977
gene2019		2090978	2091112
gene2020		2091304	2091600
gene2021		2091658	2091945
gene2022		2091992	2092144
gene2023		2092134	2095919
gene2024		2095935	2097419
gene2025		2097416	2101945
gene2026		2102002	2102136
gene2027		2102190	2102540
gene2028		2102856	2103500
gene2029		2103504	2103908
gene2030		2103905	2104309
gene2031		2104306	2104668
gene2032		2104652	2104936
gene2033		2104926	2105210
gene2034		2105230	2106375
gene2035		2106399	2107136
gene2036		2107120	2108307
gene2037		2108323	2109984
gene2038		2109981	2110325
gene2039		2110455	2110754
gene2040		2110986	2111402
gene2041		2111430	2111630
gene2042		2111630	2111779
gene2043		2111776	2112162
gene2044		2112159	2112365
gene2045		2112362	2112598
gene2046		2112644	2113177
gene2047		2113170	2113412
gene2048		2113402	2113638
gene2049		2113631	2114002
gene2050		2114011	2114253
gene2051		2114257	2114625
gene2052		2114638	2115042
gene2053		2115051	2115269
gene2054		2115276	2116169
gene2055		2116199	2116669
gene2056		2116670	2117155
gene2057		2117368	2118288
gene2058		2118290	2120245
gene2059		2120242	2120520
gene2060		2120514	2120774
gene2061		2120814	2121074
gene2062		2121169	2121330
gene2063		2121327	2121647
gene2064		2121706	2121936
gene2065		2121933	2122109
gene2066		2122125	2122877
gene2067		2122928	2123257
gene2068		2123246	2123461
gene2069		2123477	2123740
gene2070		2123873	2124586
gene2071		2124602	2125534
gene2072		2125540	2125881
gene2073		2126085	2126267
gene2074		2126345	2127058
gene2075		2127249	2128286
gene2076		2128298	2129167
gene2077		2129405	2130421
gene2078		2130315	2130458
gene2079		2130443	2131498
gene2080		2131870	2133156
gene2081		2133177	2133275
gene2082		2133528	2134373
gene2083		2134435	2135346
gene2084		2135507	2136814
gene2085		2137667	2138110
gene2086		2138275	2138652
gene2087		2138970	2139560
gene2088		2139557	2139769
gene2089		2139902	2140249
gene2090		2140471	2142087
gene2091		2142163	2142447
gene2092		2142622	2143365
gene2093		2143390	2144643
gene2094		2144840	2145466
gene2095		2145827	2146612
gene2096		2146688	2146789
gene2097		2147086	2147378
gene2098		2147209	2147343
gene2099		2147579	2148148
gene2100		2148145	2148285
gene2101		2148310	2149602
gene2102		2149621	2150337
gene2103		2150409	2150516
gene2104		2150704	2151663
gene2105		2151660	2153144
gene2106		2153293	2154243
gene2107		2154426	2155676
gene2108		2155884	2156108
gene2109		2156168	2157247
gene2110		2160728	2162338
gene2111		2162440	2163465
gene2112		2163458	2163922
gene2113		2163895	2164557
gene2114		2164538	2165032
gene2115		2165510	2167198
gene2116		2167226	2168995
gene2117		2168995	2169249
gene2118		2169386	2170390
gene2119		2170420	2171949
gene2120		2171952	2172998
gene2121		2173012	2174382
gene2122		2174383	2174955
gene2123		2174970	2176238
gene2124		2176447	2176560
gene2125		2176635	2179556
gene2126		2179868	2181407
gene2129		2182358	2182813
gene2130		2182806	2184956
gene2131		2185390	2186160
gene2132		2186135	2186614
gene2133		2186616	2186942
gene2134		2187061	2188062
gene2135		2188412	2188774
gene2136		2188771	2188941
gene2137		2189026	2190174
gene2138		2190240	2190599
gene2139		2190603	2191097
gene2140		2191081	2192664
gene2141		2192657	2193136
gene2142		2193344	2193904
gene2143		2193924	2195951
gene2144		2195970	2197646
gene2145		2197670	2197780
gene2146		2197918	2200575
gene2147		2200575	2201270
gene2148		2201639	2203159
gene2149		2203676	2205034
gene2150		2205049	2206119
gene2151		2206437	2207639
gene2152		2207903	2208040
gene2153		2208168	2208377
gene2154		2208389	2208682
gene2155		2208848	2210332
gene2156		2210360	2211007
gene2157		2211067	2211174
gene2158		2211182	2211274
gene2159		2211820	2212575
gene2160		2217767	2218207
gene2161		2218266	2218706
gene2162		2218740	2220005
gene2163		2220116	2220349
gene2164		2220911	2221315
gene2165		2221335	2222747
gene2166		2222769	2223635
gene2167		2223666	2225174
gene2168		2225196	2225735
gene2169		2225735	2226256
gene2170		2226454	2226666
gene2171		2226709	2227437
gene2172		2227458	2227811
gene2173		2227978	2229108
gene2174		2229129	2229758
gene2175		2229786	2231024
gene2176		2231051	2231575
gene2177		2233228	2234064
gene2178		2234051	2235127
gene2179		2235128	2235727
gene2180		2236074	2236328
gene2181		2236446	2237777
gene2182		2238009	2239436
gene2183		2239674	2240012
gene2184		2240098	2241357
gene2185		2241823	2242683
gene2186		2242901	2243422
gene2187		2243531	2245141
gene2188		2245477	2246007
gene2189		2245973	2246116
gene2190		2246119	2246979
gene2192		2248336	2249007
gene2193		2249406	2250599
gene2194		2250599	2251783
gene2195		2252094	2252564
gene2196		2252716	2253066
gene2197		2253080	2254420
gene2199		2255637	2256347
gene2200		2256468	2256911
gene2201		2257111	2257524
gene2202		2257982	2259355
gene2203		2260027	2260266
gene2204		2260288	2261226
gene2205		2261661	2262326
gene2206		2262478	2262798
gene2207		2262800	2263780
gene2208		2263846	2263944
gene2209		2264046	2265137
gene2210		2265637	2265741
gene2211		2265863	2266385
gene2212		2266428	2267564
gene2213		2267853	2267945
gene2214		2268002	2268112
gene2215		2268650	2269507
gene2216		2269575	2270357
gene2217		2270589	2272412
gene2218		2273075	2274613
gene2219		2274648	2276780
gene2220		2276792	2277226
gene2221		2277226	2278332
gene2222		2278651	2286087
gene2223		2286364	2287719
gene2224		2287746	2288678
gene2225		2288680	2289489
gene2226		2289678	2290586
gene2227		2290812	2292014
gene2228		2292150	2292254
gene2238		2298181	2299245
gene2239		2299393	2300838
gene2240		2301157	2301630
gene2241		2301729	2303072
gene2242		2303249	2303935
gene2243		2303951	2305138
gene2244		2305182	2305697
gene2245		2305874	2306134
gene2246		2306127	2306234
gene2247		2306266	2307636
gene2248		2307872	2308840
gene2249		2308837	2309868
gene2250		2309880	2310863
gene2251		2311255	2312325
gene2252		2312332	2314089
gene2253		2314076	2315269
gene2254		2315371	2317347
gene2256		2319463	2319972
gene2257		2320035	2320274
gene2258		2320287	2320835
gene2259		2320998	2322560
gene2260		2322867	2323868
gene2261		2324102	2325106
gene2262		2325386	2326255
gene2263		2326521	2327933
gene2264		2327951	2329669
gene2265		2329669	2329980
gene2266		2330002	2330982
gene2267		2330986	2331918
gene2268		2331931	2332446
gene2269		2332462	2332890
gene2270		2333258	2334049
gene2271		2334255	2334995
gene2272		2335286	2335893
gene2273		2336155	2336280
gene2274		2336500	2337348
gene2275		2337335	2337433
gene2276		2337418	2337834
gene2277		2338078	2338245
gene2278		2338236	2340665
gene2279		2340725	2341579
gene2280		2341790	2342611
gene2281		2342899	2343324
gene2282		2343688	2344392
gene2283		2344429	2346093
gene2284		2346341	2346565
gene2285		2347283	2348689
gene2286		2348818	2349954
gene2287		2349955	2350746
gene2288		2351049	2352146
gene2289		2352691	2353089
gene2290		2353103	2353540
gene2291		2353780	2354583
gene2292		2354588	2355394
gene2293		2355384	2356244
gene2294		2356241	2357050
gene2295		2357588	2357956
gene2296		2357973	2358917
gene2297		2358992	2359381
gene2298		2359405	2359770
gene2299		2359793	2359906
gene2300		2359938	2360156
gene2301		2360349	2360996
gene2302		2361013	2362305
gene2303		2362305	2362745
gene2304		2362762	2362941
gene2305		2362958	2363458
gene2306		2363479	2363838
gene2307		2363869	2364405
gene2308		2364430	2364828
gene2309		2364860	2365045
gene2310		2365068	2365607
gene2311		2365634	2365951
gene2312		2365987	2366355
gene2313		2366387	2366650
gene2314		2366674	2366883
gene2315		2366873	2367307
gene2316		2367310	2367963
gene2317		2367987	2368340
gene2318		2368369	2368647
gene2319		2368714	2369547
gene2320		2369580	2369855
gene2321		2370505	2371167
gene2322		2372441	2373775
gene2323		2373888	2376023
gene2324		2376049	2376144
gene2325		2376120	2377097
gene2326		2377278	2378141
gene2327		2378258	2378389
gene2328		2378560	2379486
gene2329		2379601	2379765
gene2330		2380010	2380327
gene2331		2380514	2383681
gene2332		2383798	2385063
gene2333		2385695	2386459
gene2334		2386621	2387061
gene2335		2387054	2388265
gene2336		2388367	2388717
gene2337		2388843	2389013
gene2338		2389408	2390430
gene2339		2390450	2391049
gene2340		2391056	2391289
gene2341		2391295	2391741
gene2342		2391755	2392240
gene2343		2392237	2393496
gene2344		2393559	2394053
gene2345		2394055	2394561
gene2346		2394592	2395596
gene2347		2395766	2396371
gene2348		2396372	2397043
gene2349		2397057	2397839
gene2350		2398129	2398926
gene2351		2399098	2399868
gene2352		2399940	2400494
gene2353		2400615	2401556
gene2354		2401955	2402863
gene2355		2403077	2404231
gene2356		2404448	2405362
gene2357		2405613	2405915
gene2358		2405929	2406339
gene2359		2406336	2408051
gene2360		2408064	2408516
gene2361		2408509	2409198
gene2362		2409211	2409825
gene2363		2409825	2410661
gene2364		2410850	2411197
gene2365		2411625	2411951
gene2366		2412015	2412758
gene2367		2412784	2414739
gene2368		2415349	2416152
gene2369		2416169	2416411
gene2370		2416585	2417985
gene2371		2418080	2419162
gene2372		2419410	2419832
gene2373		2420069	2420569
gene2374		2420931	2421884
gene2375		2421976	2423100
gene2376		2423411	2424187
gene2377		2424209	2424442
gene2378		2424670	2425143
gene2379		2425143	2428097
gene2380		2428699	2429655
gene2381		2429779	2430576
gene2382		2430961	2431653
gene2383		2431820	2432323
gene2384		2432300	2433037
gene2385		2433086	2433415
gene2386		2433860	2434732
gene2387		2435119	2436498
gene2388		2436778	2437134
gene2389		2438324	2439241
gene2390		2439509	2440039
gene2391		2440105	2441709
gene2392		2442039	2442803
gene2393		2442861	2443367
gene2394		2443534	2444913
gene2395		2445072	2445641
gene2396		2446128	2447009
gene2397		2447120	2448241
gene2398		2448518	2449756
gene2399		2449756	2451417
gene2400		2451577	2452461
gene2401		2452583	2453002
gene2402		2453258	2454193
gene2403		2454483	2455742
gene2404		2455808	2456494
gene2405		2456668	2457321
gene2406		2457451	2457564
gene2407		2457557	2458576
gene2408		2458606	2458932
gene2409		2458981	2459166
gene2410		2459150	2460382
gene2411		2460375	2461274
gene2412		2461505	2462176
gene2413		2462551	2463159
gene2414		2463496	2464704
gene2415		2464752	2465801
gene2416		2465832	2466779
gene2417		2466876	2467367
gene2418		2467364	2467783
gene2419		2467891	2468811
gene2420		2469019	2469657
gene2421		2469903	2471834
gene2422		2471847	2472494
gene2423		2472493	2472618
gene2424		2472615	2473166
gene2425		2473396	2474604
gene2426		2474873	2476255
gene2427		2476495	2476950
gene2428		2477145	2478113
gene2429		2478574	2479076
gene2430		2479184	2479849
gene2431		2479849	2480904
gene2432		2481040	2481714
gene2433		2481707	2483080
gene2434		2483243	2483686
gene2435		2483683	2484138
gene2436		2484204	2485739
gene2437		2486063	2487661
gene2438		2487978	2489651
gene2439		2489804	2490433
gene2440		2490747	2491262
